name,type,latitude,longitude,flight_id,order
ELLVR,Reporting Point,31.7081111,-96.8378056,ENY3382-1487399154-airline-0178,5
NNEAL,Waypoint,31.1965833,-96.6796944,ENY3382-1487399154-airline-0178,6
MMAXX,Waypoint,30.8930556,-96.5464444,ENY3382-1487399154-airline-0178,7
EEVAH,Waypoint,30.68225,-96.4544167,ENY3382-1487399154-airline-0178,8
BEANE,Waypoint,30.6051389,-96.4207778,ENY3382-1487399154-airline-0178,9
CAASE,Waypoint,30.4209167,-96.3199167,ENY3382-1487399154-airline-0178,10
KIDDZ,Reporting Point,30.2236111,-96.2157778,ENY3382-1487399154-airline-0178,11
SNIFY,Waypoint,30.1576667,-96.1806667,ENY3382-1487399154-airline-0178,12
QTRBK,Reporting Point,30.0598333,-96.1283333,ENY3382-1487399154-airline-0178,13
RVEEE,Waypoint,29.8271111,-95.9950556,ENY3382-1487399154-airline-0178,14
AAHZZ,Waypoint,29.7309167,-95.9316667,ENY3382-1487399154-airline-0178,15
GLUVR,Waypoint,29.6521944,-95.8807222,ENY3382-1487399154-airline-0178,16
GEEEO,Waypoint,29.4803333,-95.6489722,ENY3382-1487399154-airline-0178,17
KHOU,Destination Airport,29.6454167,-95.2788889,ENY3382-1487399154-airline-0178,18
KDFW,Origin Airport,32.8972316,-97.0376949,ENY3382-1487399154-airline-0178,0
TREXX,Waypoint,32.7077222,-97.0301389,ENY3382-1487399154-airline-0178,1
DALBY,Waypoint,32.6081111,-96.9791389,ENY3382-1487399154-airline-0178,2
NEAPS,Waypoint,32.55,-96.9716944,ENY3382-1487399154-airline-0178,3
ARDIA,Reporting Point,32.2850833,-96.9378611,ENY3382-1487399154-airline-0178,4
ELLVR,Reporting Point,31.7081111,-96.8378056,ENY3382-1487399154-airline-0178,5
NNEAL,Waypoint,31.1965833,-96.6796944,ENY3382-1487399154-airline-0178,6
MMAXX,Waypoint,30.8930556,-96.5464444,ENY3382-1487399154-airline-0178,7
EEVAH,Waypoint,30.68225,-96.4544167,ENY3382-1487399154-airline-0178,8
BEANE,Waypoint,30.6051389,-96.4207778,ENY3382-1487399154-airline-0178,9
CAASE,Waypoint,30.4209167,-96.3199167,ENY3382-1487399154-airline-0178,10
KIDDZ,Reporting Point,30.2236111,-96.2157778,ENY3382-1487399154-airline-0178,11
SNIFY,Waypoint,30.1576667,-96.1806667,ENY3382-1487399154-airline-0178,12
QTRBK,Reporting Point,30.0598333,-96.1283333,ENY3382-1487399154-airline-0178,13
RVEEE,Waypoint,29.8271111,-95.9950556,ENY3382-1487399154-airline-0178,14
AAHZZ,Waypoint,29.7309167,-95.9316667,ENY3382-1487399154-airline-0178,15
GLUVR,Waypoint,29.6521944,-95.8807222,ENY3382-1487399154-airline-0178,16
GEEEO,Waypoint,29.4803333,-95.6489722,ENY3382-1487399154-airline-0178,17
KHOU,Destination Airport,29.6454167,-95.2788889,ENY3382-1487399154-airline-0178,18
KDFW,Origin Airport,32.8972316,-97.0376949,ASH5792-1487399166-airline-0051,0
TREXX,Waypoint,32.7077222,-97.0301389,ASH5792-1487399166-airline-0051,1
DALBY,Waypoint,32.6081111,-96.9791389,ASH5792-1487399166-airline-0051,2
NEAPS,Waypoint,32.55,-96.9716944,ASH5792-1487399166-airline-0051,3
ARDIA,Reporting Point,32.2850833,-96.9378611,ASH5792-1487399166-airline-0051,4
ELLVR,Reporting Point,31.7081111,-96.8378056,ASH5792-1487399166-airline-0051,5
NNEAL,Waypoint,31.1965833,-96.6796944,ASH5792-1487399166-airline-0051,6
MMAXX,Waypoint,30.8930556,-96.5464444,ASH5792-1487399166-airline-0051,7
EEVAH,Waypoint,30.68225,-96.4544167,ASH5792-1487399166-airline-0051,8
BEANE,Waypoint,30.6051389,-96.4207778,ASH5792-1487399166-airline-0051,9
CAASE,Waypoint,30.4209167,-96.3199167,ASH5792-1487399166-airline-0051,10
KIDDZ,Reporting Point,30.2236111,-96.2157778,ASH5792-1487399166-airline-0051,11
SNIFY,Waypoint,30.1576667,-96.1806667,ASH5792-1487399166-airline-0051,12
QTRBK,Reporting Point,30.0598333,-96.1283333,ASH5792-1487399166-airline-0051,13
RVEEE,Waypoint,29.8271111,-95.9950556,ASH5792-1487399166-airline-0051,14
AAHZZ,Waypoint,29.7309167,-95.9316667,ASH5792-1487399166-airline-0051,15
GLUVR,Waypoint,29.6521944,-95.8807222,ASH5792-1487399166-airline-0051,16
GEEEO,Waypoint,29.4803333,-95.6489722,ASH5792-1487399166-airline-0051,17
KHOU,Destination Airport,29.6454167,-95.2788889,ASH5792-1487399166-airline-0051,18
KECP,Origin Airport,30.35825,-85.7956111,SWA329-1487399281-airline-0458,0
DEFUN,Reporting Point,30.8142417,-86.1314139,SWA329-1487399281-airline-0458,1
CEW,VOR-TAC (NAVAID),30.8261739,-86.6791433,SWA329-1487399281-airline-0458,2
INBRD,Reporting Point,30.8083222,-87.0075306,SWA329-1487399281-airline-0458,3
MUURY,Reporting Point,30.7653333,-87.7420722,SWA329-1487399281-airline-0458,4
SJI,VOR-TAC (NAVAID),30.72598,-88.3592939,SWA329-1487399281-airline-0458,5
SJI,VOR-TAC (NAVAID),30.7259722,-88.3593056,SWA329-1487399281-airline-0458,6
SHREQ,Waypoint,30.4212778,-89.3875556,SWA329-1487399281-airline-0458,7
JEPEG,Reporting Point,29.4566389,-92.4578056,SWA329-1487399281-airline-0458,8
SLYCE,Waypoint,29.2845,-93.0149722,SWA329-1487399281-airline-0458,9
GEEAR,Waypoint,29.3498333,-93.8854722,SWA329-1487399281-airline-0458,10
SHUDL,Waypoint,29.3691667,-94.2413056,SWA329-1487399281-airline-0458,11
BAYYY,Waypoint,29.3774444,-94.3711111,SWA329-1487399281-airline-0458,12
PUCKS,Waypoint,29.4077778,-94.6629722,SWA329-1487399281-airline-0458,13
FRDDY,Waypoint,29.4868889,-94.8776111,SWA329-1487399281-airline-0458,14
FIGGG,Waypoint,29.5818056,-95.1406667,SWA329-1487399281-airline-0458,15
SHUUG,Waypoint,29.5637222,-95.24175,SWA329-1487399281-airline-0458,16
EMARR,Waypoint,29.5400833,-95.2687778,SWA329-1487399281-airline-0458,17
KHOU,Destination Airport,29.6454167,-95.2788889,SWA329-1487399281-airline-0458,18
KELP,Origin Airport,31.8073333,-106.3763611,SWA766-1487399283-airline-0219,0
AKADE,Waypoint,31.7221111,-106.3179444,SWA766-1487399283-airline-0219,1
FOBET,Waypoint,31.6760833,-106.2084722,SWA766-1487399283-airline-0219,2
NEVUE,Waypoint,31.5818611,-106.0098889,SWA766-1487399283-airline-0219,3
BIVLE,Waypoint,31.4744722,-105.8247778,SWA766-1487399283-airline-0219,4
FST,VOR-TAC (NAVAID),30.9521111,-102.9757222,SWA766-1487399283-airline-0219,5
FST,VOR-TAC (NAVAID),30.9521069,-102.9757114,SWA766-1487399283-airline-0219,6
SHUCK,Reporting Point,30.5073611,-101.2928806,SWA766-1487399283-airline-0219,7
CSI,VOR-TAC (NAVAID),29.9223544,-99.2144858,SWA766-1487399283-airline-0219,8
SAT,VOR-TAC (NAVAID),29.6440317,-98.4613144,SWA766-1487399283-airline-0219,9
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA766-1487399283-airline-0219,10
BALKK,Waypoint,29.4199444,-97.0269167,SWA766-1487399283-airline-0219,11
PARAA,Waypoint,29.4108056,-96.9706389,SWA766-1487399283-airline-0219,12
GLOCK,Waypoint,29.3801667,-96.6479722,SWA766-1487399283-airline-0219,13
KMMBR,Waypoint,29.3662778,-96.5061667,SWA766-1487399283-airline-0219,14
BELLR,Reporting Point,29.3248611,-96.0886667,SWA766-1487399283-airline-0219,15
HNTRR,Waypoint,29.4695,-95.8784444,SWA766-1487399283-airline-0219,16
GEEEO,Waypoint,29.4803333,-95.6489722,SWA766-1487399283-airline-0219,17
KHOU,Destination Airport,29.6454167,-95.2788889,SWA766-1487399283-airline-0219,18
KELP,Origin Airport,31.8073333,-106.3763611,SWA44-1487399280-airline-0641,0
AKADE,Waypoint,31.7221111,-106.3179444,SWA44-1487399280-airline-0641,1
FOBET,Waypoint,31.6760833,-106.2084722,SWA44-1487399280-airline-0641,2
NEVUE,Waypoint,31.5818611,-106.0098889,SWA44-1487399280-airline-0641,3
BIVLE,Waypoint,31.4744722,-105.8247778,SWA44-1487399280-airline-0641,4
FST,VOR-TAC (NAVAID),30.9521111,-102.9757222,SWA44-1487399280-airline-0641,5
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA44-1487399280-airline-0641,6
BALKK,Waypoint,29.4199444,-97.0269167,SWA44-1487399280-airline-0641,7
PARAA,Waypoint,29.4108056,-96.9706389,SWA44-1487399280-airline-0641,8
GLOCK,Waypoint,29.3801667,-96.6479722,SWA44-1487399280-airline-0641,9
KMMBR,Waypoint,29.3662778,-96.5061667,SWA44-1487399280-airline-0641,10
BELLR,Reporting Point,29.3248611,-96.0886667,SWA44-1487399280-airline-0641,11
HNTRR,Waypoint,29.4695,-95.8784444,SWA44-1487399280-airline-0641,12
GEEEO,Waypoint,29.4803333,-95.6489722,SWA44-1487399280-airline-0641,13
KHOU,Destination Airport,29.6454167,-95.2788889,SWA44-1487399280-airline-0641,14
KELP,Origin Airport,31.8073333,-106.3763611,SWA426-1487399282-airline-0658,0
AKADE,Waypoint,31.7221111,-106.3179444,SWA426-1487399282-airline-0658,1
FOBET,Waypoint,31.6760833,-106.2084722,SWA426-1487399282-airline-0658,2
NEVUE,Waypoint,31.5818611,-106.0098889,SWA426-1487399282-airline-0658,3
BIVLE,Waypoint,31.4744722,-105.8247778,SWA426-1487399282-airline-0658,4
FST,VOR-TAC (NAVAID),30.9521111,-102.9757222,SWA426-1487399282-airline-0658,5
SAT,VOR-TAC (NAVAID),29.6440278,-98.4613056,SWA426-1487399282-airline-0658,6
BALKK,Waypoint,29.4199444,-97.0269167,SWA426-1487399282-airline-0658,7
PARAA,Waypoint,29.4108056,-96.9706389,SWA426-1487399282-airline-0658,8
GLOCK,Waypoint,29.3801667,-96.6479722,SWA426-1487399282-airline-0658,9
KMMBR,Waypoint,29.3662778,-96.5061667,SWA426-1487399282-airline-0658,10
BELLR,Reporting Point,29.3248611,-96.0886667,SWA426-1487399282-airline-0658,11
HNTRR,Waypoint,29.4695,-95.8784444,SWA426-1487399282-airline-0658,12
GEEEO,Waypoint,29.4803333,-95.6489722,SWA426-1487399282-airline-0658,13
KHOU,Destination Airport,29.6454167,-95.2788889,SWA426-1487399282-airline-0658,14
KSAT,Origin Airport,29.533958,-98.4690571,SWA1413-1487399281-airline-0944,0
VAUHN,Waypoint,29.676,-98.0146944,SWA1413-1487399281-airline-0944,1
SETZR,Waypoint,29.7126667,-97.8308611,SWA1413-1487399281-airline-0944,2
SMAKR,Waypoint,29.6936389,-97.3977222,SWA1413-1487399281-airline-0944,3
SMAKR,Waypoint,29.6936389,-97.3977222,SWA1413-1487399281-airline-0944,4
PURKY,Waypoint,29.4389167,-96.4876389,SWA1413-1487399281-airline-0944,5
BELLR,Reporting Point,29.3248611,-96.0886667,SWA1413-1487399281-airline-0944,6
HNTRR,Waypoint,29.4695,-95.8784444,SWA1413-1487399281-airline-0944,7
GEEEO,Waypoint,29.4803333,-95.6489722,SWA1413-1487399281-airline-0944,8
KHOU,Destination Airport,29.6454167,-95.2788889,SWA1413-1487399281-airline-0944,9
KFLL,Origin Airport,26.0716667,-80.1496944,SWA927-1487399283-airline-0355,0
NOVAE,Reporting Point,26.0775,-80.2663056,SWA927-1487399283-airline-0355,1
NEWER,Reporting Point,26.2319444,-80.6181944,SWA927-1487399283-airline-0355,2
GILBI,Reporting Point,26.4088333,-80.7290278,SWA927-1487399283-airline-0355,3
THNDR,Reporting Point,26.6273333,-80.8665833,SWA927-1487399283-airline-0355,4
LBV,VOR-TAC (NAVAID),26.8280556,-81.3913889,SWA927-1487399283-airline-0355,5
SRQ,VOR-DME (NAVAID),27.4070164,-82.5636567,SWA927-1487399283-airline-0355,6
REMIS,RNAV,27.8840528,-85.2578861,SWA927-1487399283-airline-0355,7
ROZZI,RNAV,28.3145111,-86.7051667,SWA927-1487399283-airline-0355,8
NAITE,RNAV,28.7106917,-88.0833333,SWA927-1487399283-airline-0355,9
REDFN,RNAV,28.8829694,-88.7017806,SWA927-1487399283-airline-0355,10
LEV,VOR-TAC (NAVAID),29.1752294,-90.1040192,SWA927-1487399283-airline-0355,11
LEV,VOR-TAC (NAVAID),29.1752222,-90.1040278,SWA927-1487399283-airline-0355,12
KCEEE,Reporting Point,29.243,-92.4670833,SWA927-1487399283-airline-0355,13
SLYCE,Waypoint,29.2845,-93.0149722,SWA927-1487399283-airline-0355,14
GEEAR,Waypoint,29.3498333,-93.8854722,SWA927-1487399283-airline-0355,15
SHUDL,Waypoint,29.3691667,-94.2413056,SWA927-1487399283-airline-0355,16
BAYYY,Waypoint,29.3774444,-94.3711111,SWA927-1487399283-airline-0355,17
PUCKS,Waypoint,29.4077778,-94.6629722,SWA927-1487399283-airline-0355,18
FRDDY,Waypoint,29.4868889,-94.8776111,SWA927-1487399283-airline-0355,19
FIGGG,Waypoint,29.5818056,-95.1406667,SWA927-1487399283-airline-0355,20
SHUUG,Waypoint,29.5637222,-95.24175,SWA927-1487399283-airline-0355,21
EMARR,Waypoint,29.5400833,-95.2687778,SWA927-1487399283-airline-0355,22
KAEX,Destination Airport,31.3273717,-92.5485561,SWA927-1487399283-airline-0355,23
KMDW,Origin Airport,41.7859722,-87.7524167,SWA301-1487399281-airline-0693,0
BACEN,Waypoint (RNAV),41.4066667,-88.0297222,SWA301-1487399281-airline-0693,1
BLOKR,Waypoint (RNAV),41.2497222,-88.0833333,SWA301-1487399281-airline-0693,2
BEKKI,Waypoint (RNAV),40.3166667,-88.3483333,SWA301-1487399281-airline-0693,3
FAM,VOR-TAC (NAVAID),37.6734614,-90.2340597,SWA301-1487399281-airline-0693,4
BSIDE,RNAV,37.0603667,-90.520125,SWA301-1487399281-airline-0693,5
ARG,VOR-TAC (NAVAID),36.11002,-90.9536933,SWA301-1487399281-airline-0693,6
LIT,VOR-TAC (NAVAID),34.6776728,-92.1805283,SWA301-1487399281-airline-0693,7
LIT,VOR-TAC (NAVAID),34.6776728,-92.1805283,SWA301-1487399281-airline-0693,8
JOLET,RNAV,34.19885,-92.2707722,SWA301-1487399281-airline-0693,9
DHART,Reporting Point,33.3978167,-92.419325,SWA301-1487399281-airline-0693,10
KAMEN,Reporting Point,32.6694861,-92.552075,SWA301-1487399281-airline-0693,11
SWB,VOR-DME (NAVAID),31.9731944,-92.6770889,SWA301-1487399281-airline-0693,12
SWB,VOR-DME (NAVAID),31.9731944,-92.6770833,SWA301-1487399281-airline-0693,13
JMIKE,Waypoint,30.7833333,-93.8156944,SWA301-1487399281-airline-0693,14
ZEBBB,Waypoint,30.6214444,-93.9669444,SWA301-1487399281-airline-0693,15
WAPPL,Reporting Point,30.2318889,-94.3306389,SWA301-1487399281-airline-0693,16
WLMOR,Waypoint,30.1529722,-94.6251944,SWA301-1487399281-airline-0693,17
HUDZY,Reporting Point,30.1035556,-94.8088056,SWA301-1487399281-airline-0693,18
CLWSN,Reporting Point,30.0737222,-94.9188333,SWA301-1487399281-airline-0693,19
SWWAA,Reporting Point,30.00875,-95.1570556,SWA301-1487399281-airline-0693,20
PUSHN,Waypoint,29.8605,-95.2005,SWA301-1487399281-airline-0693,21
BUGZY,Waypoint,29.76225,-95.2312778,SWA301-1487399281-airline-0693,22
PRTCH,Waypoint,29.7231944,-95.2433056,SWA301-1487399281-airline-0693,23
SHUUG,Waypoint,29.5637222,-95.24175,SWA301-1487399281-airline-0693,24
EMARR,Waypoint,29.5400833,-95.2687778,SWA301-1487399281-airline-0693,25
KHOU,Destination Airport,29.6454167,-95.2788889,SWA301-1487399281-airline-0693,26
KSAT,Origin Airport,29.533958,-98.4690571,SWA843-1487399283-airline-0041,0
VAUHN,Waypoint,29.676,-98.0146944,SWA843-1487399283-airline-0041,1
SETZR,Waypoint,29.7126667,-97.8308611,SWA843-1487399283-airline-0041,2
SMAKR,Waypoint,29.6936389,-97.3977222,SWA843-1487399283-airline-0041,3
SMAKR,Waypoint,29.6936389,-97.3977222,SWA843-1487399283-airline-0041,4
PURKY,Waypoint,29.4389167,-96.4876389,SWA843-1487399283-airline-0041,5
BELLR,Reporting Point,29.3248611,-96.0886667,SWA843-1487399283-airline-0041,6
HNTRR,Waypoint,29.4695,-95.8784444,SWA843-1487399283-airline-0041,7
GEEEO,Waypoint,29.4803333,-95.6489722,SWA843-1487399283-airline-0041,8
KHOU,Destination Airport,29.6454167,-95.2788889,SWA843-1487399283-airline-0041,9
KBNA,Origin Airport,36.1244722,-86.6781667,SWA3818-1487399281-airline-0505,0
BGDDY,Waypoint,36.0994444,-87.2177778,SWA3818-1487399281-airline-0505,1
DANLS,Waypoint,35.8836944,-88.2691944,SWA3818-1487399281-airline-0505,2
UJM,VOR-DME (NAVAID),34.575,-90.6744444,SWA3818-1487399281-airline-0505,3
DHART,Reporting Point,33.3978167,-92.419325,SWA3818-1487399281-airline-0505,4
KAMEN,Reporting Point,32.6694861,-92.552075,SWA3818-1487399281-airline-0505,5
SWB,VOR-DME (NAVAID),31.9731944,-92.6770889,SWA3818-1487399281-airline-0505,6
SWB,VOR-DME (NAVAID),31.9731944,-92.6770833,SWA3818-1487399281-airline-0505,7
JMIKE,Waypoint,30.7833333,-93.8156944,SWA3818-1487399281-airline-0505,8
ZEBBB,Waypoint,30.6214444,-93.9669444,SWA3818-1487399281-airline-0505,9
WAPPL,Reporting Point,30.2318889,-94.3306389,SWA3818-1487399281-airline-0505,10
WLMOR,Waypoint,30.1529722,-94.6251944,SWA3818-1487399281-airline-0505,11
HUDZY,Reporting Point,30.1035556,-94.8088056,SWA3818-1487399281-airline-0505,12
CLWSN,Reporting Point,30.0737222,-94.9188333,SWA3818-1487399281-airline-0505,13
SWWAA,Reporting Point,30.00875,-95.1570556,SWA3818-1487399281-airline-0505,14
PUSHN,Waypoint,29.8605,-95.2005,SWA3818-1487399281-airline-0505,15
BUGZY,Waypoint,29.76225,-95.2312778,SWA3818-1487399281-airline-0505,16
PRTCH,Waypoint,29.7231944,-95.2433056,SWA3818-1487399281-airline-0505,17
SHUUG,Waypoint,29.5637222,-95.24175,SWA3818-1487399281-airline-0505,18
EMARR,Waypoint,29.5400833,-95.2687778,SWA3818-1487399281-airline-0505,19
KHOU,Destination Airport,29.6454167,-95.2788889,SWA3818-1487399281-airline-0505,20
KBNA,Origin Airport,36.1244722,-86.6781667,SWA1021-1487399280-airline-0305,0
BGDDY,Waypoint,36.0994444,-87.2177778,SWA1021-1487399280-airline-0305,1
DANLS,Waypoint,35.8836944,-88.2691944,SWA1021-1487399280-airline-0305,2
UJM,VOR-DME (NAVAID),34.575,-90.6744444,SWA1021-1487399280-airline-0305,3
DHART,Reporting Point,33.3978167,-92.419325,SWA1021-1487399280-airline-0305,4
KAMEN,Reporting Point,32.6694861,-92.552075,SWA1021-1487399280-airline-0305,5
SWB,VOR-DME (NAVAID),31.9731944,-92.6770889,SWA1021-1487399280-airline-0305,6
SWB,VOR-DME (NAVAID),31.9731944,-92.6770833,SWA1021-1487399280-airline-0305,7
JMIKE,Waypoint,30.7833333,-93.8156944,SWA1021-1487399280-airline-0305,8
ZEBBB,Waypoint,30.6214444,-93.9669444,SWA1021-1487399280-airline-0305,9
WAPPL,Reporting Point,30.2318889,-94.3306389,SWA1021-1487399280-airline-0305,10
WLMOR,Waypoint,30.1529722,-94.6251944,SWA1021-1487399280-airline-0305,11
HUDZY,Reporting Point,30.1035556,-94.8088056,SWA1021-1487399280-airline-0305,12
CLWSN,Reporting Point,30.0737222,-94.9188333,SWA1021-1487399280-airline-0305,13
SWWAA,Reporting Point,30.00875,-95.1570556,SWA1021-1487399280-airline-0305,14
PUSHN,Waypoint,29.8605,-95.2005,SWA1021-1487399280-airline-0305,15
BUGZY,Waypoint,29.76225,-95.2312778,SWA1021-1487399280-airline-0305,16
PRTCH,Waypoint,29.7231944,-95.2433056,SWA1021-1487399280-airline-0305,17
SHUUG,Waypoint,29.5637222,-95.24175,SWA1021-1487399280-airline-0305,18
EMARR,Waypoint,29.5400833,-95.2687778,SWA1021-1487399280-airline-0305,19
KHOU,Destination Airport,29.6454167,-95.2788889,SWA1021-1487399280-airline-0305,20
KBNA,Origin Airport,36.1244722,-86.6781667,SWA1513-1487399281-airline-0680,0
BGDDY,Waypoint,36.0994444,-87.2177778,SWA1513-1487399281-airline-0680,1
DANLS,Waypoint,35.8836944,-88.2691944,SWA1513-1487399281-airline-0680,2
UJM,VOR-DME (NAVAID),34.575,-90.6744444,SWA1513-1487399281-airline-0680,3
DHART,Reporting Point,33.3978167,-92.419325,SWA1513-1487399281-airline-0680,4
KAMEN,Reporting Point,32.6694861,-92.552075,SWA1513-1487399281-airline-0680,5
SWB,VOR-DME (NAVAID),31.9731944,-92.6770889,SWA1513-1487399281-airline-0680,6
SWB,VOR-DME (NAVAID),31.9731944,-92.6770833,SWA1513-1487399281-airline-0680,7
JMIKE,Waypoint,30.7833333,-93.8156944,SWA1513-1487399281-airline-0680,8
ZEBBB,Waypoint,30.6214444,-93.9669444,SWA1513-1487399281-airline-0680,9
WAPPL,Reporting Point,30.2318889,-94.3306389,SWA1513-1487399281-airline-0680,10
WLMOR,Waypoint,30.1529722,-94.6251944,SWA1513-1487399281-airline-0680,11
HUDZY,Reporting Point,30.1035556,-94.8088056,SWA1513-1487399281-airline-0680,12
CLWSN,Reporting Point,30.0737222,-94.9188333,SWA1513-1487399281-airline-0680,13
SWWAA,Reporting Point,30.00875,-95.1570556,SWA1513-1487399281-airline-0680,14
PUSHN,Waypoint,29.8605,-95.2005,SWA1513-1487399281-airline-0680,15
BUGZY,Waypoint,29.76225,-95.2312778,SWA1513-1487399281-airline-0680,16
PRTCH,Waypoint,29.7231944,-95.2433056,SWA1513-1487399281-airline-0680,17
SHUUG,Waypoint,29.5637222,-95.24175,SWA1513-1487399281-airline-0680,18
EMARR,Waypoint,29.5400833,-95.2687778,SWA1513-1487399281-airline-0680,19
KHOU,Destination Airport,29.6454167,-95.2788889,SWA1513-1487399281-airline-0680,20
KATL,Origin Airport,33.6366996,-84.427864,DAL1638-1487399178-airline-0406,0
HRSHL,Waypoint,33.6827778,-84.2795556,DAL1638-1487399178-airline-0406,1
KLEGG,Waypoint,33.8125,-84.28,DAL1638-1487399178-airline-0406,2
COBBB,Waypoint,33.8148333,-84.5256111,DAL1638-1487399178-airline-0406,3
NASSA,Waypoint,33.6985833,-85.2261111,DAL1638-1487399178-airline-0406,4
ENGNR,Waypoint,33.6875278,-86.0427778,DAL1638-1487399178-airline-0406,5
VUZ,VOR-TAC (NAVAID),33.6701389,-86.8998333,DAL1638-1487399178-airline-0406,6
SQS,VOR-TAC (NAVAID),33.4638889,-90.2772222,DAL1638-1487399178-airline-0406,7
TXK,VOR-TAC (NAVAID),33.5138889,-94.0733333,DAL1638-1487399178-airline-0406,8
CVE,VOR-DME (NAVAID),32.8902778,-96.9038889,DAL1638-1487399178-airline-0406,9
ELLVR,Reporting Point,31.7081167,-96.8377917,DAL1638-1487399178-airline-0406,10
NNEAL,Waypoint,31.1965833,-96.6796944,DAL1638-1487399178-airline-0406,11
MMAXX,Waypoint,30.8930556,-96.5464444,DAL1638-1487399178-airline-0406,12
EEVAH,Waypoint,30.68225,-96.4544167,DAL1638-1487399178-airline-0406,13
BEANE,Waypoint,30.6051389,-96.4207778,DAL1638-1487399178-airline-0406,14
CAASE,Waypoint,30.4209167,-96.3199167,DAL1638-1487399178-airline-0406,15
KIDDZ,Reporting Point,30.2236111,-96.2157778,DAL1638-1487399178-airline-0406,16
SNIFY,Waypoint,30.1576667,-96.1806667,DAL1638-1487399178-airline-0406,17
QTRBK,Reporting Point,30.0598333,-96.1283333,DAL1638-1487399178-airline-0406,18
RVEEE,Waypoint,29.8271111,-95.9950556,DAL1638-1487399178-airline-0406,19
AAHZZ,Waypoint,29.7309167,-95.9316667,DAL1638-1487399178-airline-0406,20
GLUVR,Waypoint,29.6521944,-95.8807222,DAL1638-1487399178-airline-0406,21
GEEEO,Waypoint,29.4803333,-95.6489722,DAL1638-1487399178-airline-0406,22
KHOU,Destination Airport,29.6454167,-95.2788889,DAL1638-1487399178-airline-0406,23
KATL,Origin Airport,33.6366996,-84.427864,DAL1638-1487399178-airline-0406,0
HRSHL,Waypoint,33.6827778,-84.2795556,DAL1638-1487399178-airline-0406,1
KLEGG,Waypoint,33.8125,-84.28,DAL1638-1487399178-airline-0406,2
COBBB,Waypoint,33.8148333,-84.5256111,DAL1638-1487399178-airline-0406,3
